code;term;term_abbrevation;description;is_preferred;is_axis;is_mainclass;relation;association_kind;association_type;association_type_reverse;crossmapping_csv_id;metadata_DDD-INFO
A03BB;Belladonna-Alkaloide, halbsynthetisch, quartäre Ammonium-Verbindungen;;;1;0;0;A03B;2;is part of;is parent of;;
A03BB01;Butylscopolamin;;;1;0;0;A03BB;2;is part of;is parent of;;60 mg O,P,R
A03BB02;Methylatropin;;;1;0;0;A03BB;2;is part of;is parent of;;3 mg O
A03BB03;Methylscopolamin;;;1;0;0;A03BB;2;is part of;is parent of;;12 mg O,P
A03BB04;Fentonium;;;1;0;0;A03BB;2;is part of;is parent of;;60 mg O
A03BB05;Cimetropiumbromid;;;1;0;0;A03BB;2;is part of;is parent of;;
A03C;SPASMOLYTIKA IN KOMBINATION MIT PSYCHOLEPTIKA;;;1;0;0;A03;2;is part of;is parent of;;
A03CA;Synthetische Anticholinergika in Kombination mit Psycholeptika;;;1;0;0;A03C;2;is part of;is parent of;;
A03CA01;Isopropamid und Psycholeptika;;;1;0;0;A03CA;2;is part of;is parent of;;
A03CA02;Clidinium und Psycholeptika;;;1;0;0;A03CA;2;is part of;is parent of;;
A03CA03;Oxyphencyclimin und Psycholeptika;;;1;0;0;A03CA;2;is part of;is parent of;;
A03CA04;Otiloniumbromid und Psycholeptika;;;1;0;0;A03CA;2;is part of;is parent of;;
A03CA05;Glycopyrronium und Psycholeptika;;;1;0;0;A03CA;2;is part of;is parent of;;
A03CA06;Bevonium und Psycholeptika;;;1;0;0;A03CA;2;is part of;is parent of;;
A03CA07;Ambutonium und Psycholeptika;;;1;0;0;A03CA;2;is part of;is parent of;;
A03CA08;Diphemanil und Psycholeptika;;;1;0;0;A03CA;2;is part of;is parent of;;
A03CA09;Pipenzolat und Psycholeptika;;;1;0;0;A03CA;2;is part of;is parent of;;
A03CA30;Emepronium und Psycholeptika;;;1;0;0;A03CA;2;is part of;is parent of;;
A03CA34;Propanthelin und Psycholeptika;;;1;0;0;A03CA;2;is part of;is parent of;;
A03CA39;Moxaverin und Psycholeptika;;;1;0;0;A03CA;2;is part of;is parent of;;
A03CA42;Tridihexethyl und Psycholeptika;;;1;0;0;A03CA;2;is part of;is parent of;;
A03CA43;Benactyzin und Psycholeptika;;;1;0;0;A03CA;2;is part of;is parent of;;
A03CB;Belladonna und Derivate in Kombination mit Psycholeptika;;;1;0;0;A03C;2;is part of;is parent of;;
A03CB01;Methylscopolamin und Psycholeptika;;;1;0;0;A03CB;2;is part of;is parent of;;
A03CB02;Belladonna-Gesamtalkaloide und Psycholeptika;;;1;0;0;A03CB;2;is part of;is parent of;;
A03CB03;Atropin und Psycholeptika;;;1;0;0;A03CB;2;is part of;is parent of;;
A03CB04;Methylhomatropin und Psycholeptika;;;1;0;0;A03CB;2;is part of;is parent of;;
A03CB31;Hyoscyamin und Psycholeptika;;;1;0;0;A03CB;2;is part of;is parent of;;
A03CB37;Xenytropiumbromid und Psycholeptika;;;1;0;0;A03CB;2;is part of;is parent of;;
A03CB38;Butylscopolamin und Psycholeptika;;;1;0;0;A03CB;2;is part of;is parent of;;
A03CC;Andere Spasmolytika in Kombination mit Psycholeptika;;;1;0;0;A03C;2;is part of;is parent of;;
A03D;SPASMOLYTIKA IN KOMBINATION MIT ANALGETIKA;;;1;0;0;A03;2;is part of;is parent of;;
A03DA;Synthetische Anticholinergika in Kombination mit Analgetika;;;1;0;0;A03D;2;is part of;is parent of;;
A03DA01;Tropenzilon und Analgetika;;;1;0;0;A03DA;2;is part of;is parent of;;
A03DA02;Pitofenon und Analgetika;;;1;0;0;A03DA;2;is part of;is parent of;;
A03DA03;Bevonium und Analgetika;;;1;0;0;A03DA;2;is part of;is parent of;;
A03DA04;Ciclonium und Analgetika;;;1;0;0;A03DA;2;is part of;is parent of;;
A03DA05;Camylofin und Analgetika;;;1;0;0;A03DA;2;is part of;is parent of;;
A03DA06;Trospium und Analgetika;;;1;0;0;A03DA;2;is part of;is parent of;;
A03DA07;Tiemoniumiodid und Analgetika;;;1;0;0;A03DA;2;is part of;is parent of;;
A03DA08;Barverin und Analgetika;;;1;0;0;A03DA;2;is part of;is parent of;;
A03DA09;Ambucetamid und Analgetika;;;1;0;0;A03DA;2;is part of;is parent of;;
A03DA12;Drofenin und Analgetika;;;1;0;0;A03DA;2;is part of;is parent of;;
A03DB;Belladonna und Derivate in Kombination mit Analgetika;;;1;0;0;A03D;2;is part of;is parent of;;
A03DB04;Butylscopolamin und Analgetika;;;1;0;0;A03DB;2;is part of;is parent of;;
A03DC;Andere Spasmolytika in Kombination mit Analgetika;;;1;0;0;A03D;2;is part of;is parent of;;
A03DC02;Tropinbenzilat und Analgetika;;;1;0;0;A03DC;2;is part of;is parent of;;
A03DC04;Pramiverin und Analgetika;;;1;0;0;A03DC;2;is part of;is parent of;;
A03DC05;Ethaverin und Analgetika;;;1;0;0;A03DC;2;is part of;is parent of;;
A03E;SPASMOLYTIKA UND ANTICHOLINERGIKA IN KOMBINATION MIT ANDEREN MITTELN;;;1;0;0;A03;2;is part of;is parent of;;
A03EA;Spasmolytika, Psycholeptika und Analgetika in Kombination;;;1;0;0;A03E;2;is part of;is parent of;;
A03EA01;Ciclonium, Kombinationen;;;1;0;0;A03EA;2;is part of;is parent of;;
A03EA02;Butylscopolamin, Kombinationen;;;1;0;0;A03EA;2;is part of;is parent of;;
A03EA03;Tropinbenzilat, Kombinationen;;;1;0;0;A03EA;2;is part of;is parent of;;
A03EA04;Trospiumchlorid, Kombinationen;;;1;0;0;A03EA;2;is part of;is parent of;;
A03EA05;Drofenin, Kombinationen;;;1;0;0;A03EA;2;is part of;is parent of;;
A03EA06;Ethaverin, Kombinationen;;;1;0;0;A03EA;2;is part of;is parent of;;
A03EA40;Fencarbamid, Kombinationen;;;1;0;0;A03EA;2;is part of;is parent of;;
A03ED;Spasmolytika in Kombination mit anderen Mitteln;;;1;0;0;A03E;2;is part of;is parent of;;
A03ED01;Benzylmandelat in Kombination mit anderen Mitteln;;;1;0;0;A03ED;2;is part of;is parent of;;
A03ED02;Ethaverin in Kombination mit anderen Mitteln;;;1;0;0;A03ED;2;is part of;is parent of;;
A03ED04;Butinolin in Kombination mit anderen Mitteln;;;1;0;0;A03ED;2;is part of;is parent of;;
A03F;PROKINETIKA;;;1;0;0;A03;2;is part of;is parent of;;
A03FA;Prokinetika;;;1;0;0;A03F;2;is part of;is parent of;;
A03FA01;Metoclopramid;;;1;0;0;A03FA;2;is part of;is parent of;;30 mg O,P,R; 10 mg R Kinder DDD 
A03FA02;Cisaprid;;;1;0;0;A03FA;2;is part of;is parent of;;30 mg O,R
A03FA03;Domperidon;;;1;0;0;A03FA;2;is part of;is parent of;;30 mg O,P; 0,12 g R
A03FA04;Bromoprid;;;1;0;0;A03FA;2;is part of;is parent of;;20 mg O,P
A03FA05;Alizaprid;;;1;0;0;A03FA;2;is part of;is parent of;;0,15 g O,P
A03FA06;Cleboprid;;;1;0;0;A03FA;2;is part of;is parent of;;
A03FA08;Dexpanthenol;;;1;0;0;A03FA;2;is part of;is parent of;;
A03FA51;Metoclopramid, Kombinationen;;;1;0;0;A03FA;2;is part of;is parent of;;
A03FA54;Bromoprid, Kombinationen;;;1;0;0;A03FA;2;is part of;is parent of;;
A03FP;Pflanzliche Prokinetika;;;1;0;0;A03F;2;is part of;is parent of;;
A03FP30;Kombinationen;;;1;0;0;A03FP;2;is part of;is parent of;;
A03H;ANDERE HOMÖOPATHISCHE UND ANTHROPOSOPHISCHE ZUBEREITUNGEN;;;1;0;0;A03;2;is part of;is parent of;;
A03HH;Homöopathische und anthroposophische Spasmolytika;;;1;0;0;A03H;2;is part of;is parent of;;
A03HH10;Verschiedene;;;1;0;0;A03HH;2;is part of;is parent of;;
A03HH20;Kombinationen;;;1;0;0;A03HH;2;is part of;is parent of;;
A03P;ANDERE PFLANZLICHE ZUBEREITUNGEN;;;1;0;0;A03;2;is part of;is parent of;;
A03PP;Pflanzliche Spasmolytika;;;1;0;0;A03P;2;is part of;is parent of;;
A03PP01;Mohnkapsel;;;1;0;0;A03PP;2;is part of;is parent of;;
A03PP02;Schöllkraut;;;1;0;0;A03PP;2;is part of;is parent of;;3,5 g O Droge; 21 mg O Gesamtalkaloide, berechnet als Chelidonin 
A03PP03;Boldoblätter;;;1;0;0;A03PP;2;is part of;is parent of;;
A04;ANTIEMETIKA UND MITTEL GEGEN ÜBELKEIT;;;1;0;0;A;2;is part of;is parent of;;
A04A;ANTIEMETIKA UND MITTEL GEGEN ÜBELKEIT;;;1;0;0;A04;2;is part of;is parent of;;
A04AA;Serotonin-5HT3-Antagonisten;;;1;0;0;A04A;2;is part of;is parent of;;
A04AA01;Ondansetron;;;1;0;0;A04AA;2;is part of;is parent of;;16 mg O,P,R
A04AA02;Granisetron;;;1;0;0;A04AA;2;is part of;is parent of;;2 mg O; 3 mg P; 
3,1 mg TD Pflaster bezogen auf die Freisetzungsrate pro 24 Stunden 
A04AA03;Tropisetron;;;1;0;0;A04AA;2;is part of;is parent of;;5 mg O,P
A04AA04;Dolasetron;;;1;0;0;A04AA;2;is part of;is parent of;;0,2 g O; 0,1 g P
A04AA05;Palonosetron;;;1;0;0;A04AA;2;is part of;is parent of;;0,25 mg P; 0,5 mg O 
A04AB;Antihistaminika;;;1;0;0;A04A;2;is part of;is parent of;;
A04AB02;Dimenhydrinat;;;1;0;0;A04AB;2;is part of;is parent of;;0,275 g O; 0,2 g R 
A04AB03;Thiethylperazin;;;1;0;0;A04AB;2;is part of;is parent of;;
A04AB04;Meclozin;;;1;0;0;A04AB;2;is part of;is parent of;;37,5 mg O; 50 mg R 
A04AB05;Diphenhydramin;;;1;0;0;A04AB;2;is part of;is parent of;;
A04AB52;Dimenhydrinat, Kombinationen;;;1;0;0;A04AB;2;is part of;is parent of;;
A04AB54;Meclozin, Kombinationen;;;1;0;0;A04AB;2;is part of;is parent of;;37,5 mg O bezogen auf Meclozin; 50 mg R bezogen auf Meclozin 
A04AB55;Diphenhydramin, Kombinationen;;;1;0;0;A04AB;2;is part of;is parent of;;
A04AB56;Doxylamin, Kombinationen;;;1;0;0;A04AB;2;is part of;is parent of;;
A04AB57;Chlorphenoxamin, Kombinationen;;;1;0;0;A04AB;2;is part of;is parent of;;
A04AB58;Promethazin, Kombinationen;;;1;0;0;A04AB;2;is part of;is parent of;;
A04AD;Andere Antiemetika;;;1;0;0;A04A;2;is part of;is parent of;;
A04AD01;Scopolamin;;;1;0;0;A04AD;2;is part of;is parent of;;
A04AD02;Ceriumoxalat;;;1;0;0;A04AD;2;is part of;is parent of;;
A04AD04;Chlorbutanol;;;1;0;0;A04AD;2;is part of;is parent of;;
A04AD05;Metopimazin;;;1;0;0;A04AD;2;is part of;is parent of;;15 mg O,P
A04AD06;Triflupromazin;;;1;0;0;A04AD;2;is part of;is parent of;;
A04AD08;Chlorphenethazin;;;1;0;0;A04AD;2;is part of;is parent of;;
A04AD10;Dronabinol;;;1;0;0;A04AD;2;is part of;is parent of;;
A04AD11;Nabilon;;;1;0;0;A04AD;2;is part of;is parent of;;
A04AD12;Aprepitant, Fosaprepitant;;;1;0;0;A04AD;2;is part of;is parent of;;95 mg O; 95 mg P bezogen auf Fosaprepitant (115 mg); 
1 DE P bezogen auf Fosaprepitant (150 mg) 
A04AD13;Casopitant;;;1;0;0;A04AD;2;is part of;is parent of;;
A04AD50;Andere Antiemetika, Kombinationen;;;1;0;0;A04AD;2;is part of;is parent of;;
A04AD51;Scopolamin, Kombinationen;;;1;0;0;A04AD;2;is part of;is parent of;;
A04AD54;Chlorbutanol, Kombinationen;;;1;0;0;A04AD;2;is part of;is parent of;;
A04AH;Homöopathische und anthroposophische Antiemetika;;;1;0;0;A04A;2;is part of;is parent of;;
A04AH10;Verschiedene homöopathische und anthroposophische Antiemetika;;;1;0;0;A04AH;2;is part of;is parent of;;
A04AH20;Kombinationen;;;1;0;0;A04AH;2;is part of;is parent of;;
A04AP;Pflanzliche Antiemetika;;;1;0;0;A04A;2;is part of;is parent of;;
A04AP01;Ingwerwurzelstock;;;1;0;0;A04AP;2;is part of;is parent of;;
A05;GALLEN- UND LEBERTHERAPIE;;;1;0;0;A;2;is part of;is parent of;;
A05A;GALLENTHERAPIE;;;1;0;0;A05;2;is part of;is parent of;;
A05AA;Gallensäure-haltige Zubereitungen;;;1;0;0;A05A;2;is part of;is parent of;;
A05AA01;Chenodeoxycholsäure;;;1;0;0;A05AA;2;is part of;is parent of;;
A05AA02;Ursodeoxycholsäure;;;1;0;0;A05AA;2;is part of;is parent of;;0,75 g O
A05AA03;Cholsäure;;;1;0;0;A05AA;2;is part of;is parent of;;0,25 g O Kinder DDD
A05AA04;Dehydrocholsäure;;;1;0;0;A05AA;2;is part of;is parent of;;
A05AA05;Gesamtgallensäuren (Fel tauri);;;1;0;0;A05AA;2;is part of;is parent of;;
A05AA20;Kombinationen;;;1;0;0;A05AA;2;is part of;is parent of;;
A05AA54;Dehydrocholsäure, Kombinationen;;;1;0;0;A05AA;2;is part of;is parent of;;
A05AA55;Gesamtgallensäuren, Kombinationen;;;1;0;0;A05AA;2;is part of;is parent of;;
A05AB;Zubereitungen zur Gallentherapie;;;1;0;0;A05A;2;is part of;is parent of;;
A05AB01;N-(Hydroxymethyl)nicotinamid;;;1;0;0;A05AB;2;is part of;is parent of;;
A05AB20;Kombinationen;;;1;0;0;A05AB;2;is part of;is parent of;;
A05AC;Gallentherapeutika in Kombination;;;1;0;0;A05A;2;is part of;is parent of;;
A05AC01;Gallentherapeutika in Kombination mit Spasmolytika;;;1;0;0;A05AC;2;is part of;is parent of;;
A05AH;Homöopathische und anthroposophische Mittel zur Gallentherapie;;;1;0;0;A05A;2;is part of;is parent of;;
A05AH20;Kombinationen;;;1;0;0;A05AH;2;is part of;is parent of;;
A05AP;Pflanzliche Mittel zur Gallentherapie;;;1;0;0;A05A;2;is part of;is parent of;;
A05AP01;Schwarzrettichwurzel;;;1;0;0;A05AP;2;is part of;is parent of;;
A05AP03;Artischockenblätter;;;1;0;0;A05AP;2;is part of;is parent of;;6 g O Droge; 30 g O Frischpflanze 
A05AP04;Erdrauchkraut;;;1;0;0;A05AP;2;is part of;is parent of;;
A05AP05;Pfefferminzöl;;;1;0;0;A05AP;2;is part of;is parent of;;
A05AP06;Löwenzahnwurzel mit -kraut;;;1;0;0;A05AP;2;is part of;is parent of;;
A05AP07;Curcumawurzelstock;;;1;0;0;A05AP;2;is part of;is parent of;;2 g O Javanische Gelbwurz; 2,25 g O Curcumawurzelstock 
A05AP08;Glockenbilsenkrautwurzelstock;;;1;0;0;A05AP;2;is part of;is parent of;;
A05AP09;Gundelrebenkraut;;;1;0;0;A05AP;2;is part of;is parent of;;
A05AP10;Verschiedene;;;1;0;0;A05AP;2;is part of;is parent of;;
A05AP30;Kombinationen;;;1;0;0;A05AP;2;is part of;is parent of;;
A05AX;Andere Mittel zur Gallentherapie;;;1;0;0;A05A;2;is part of;is parent of;;
A05AX01;Piprozolin;;;1;0;0;A05AX;2;is part of;is parent of;;
A05AX02;Hymecromon;;;1;0;0;A05AX;2;is part of;is parent of;;1 g O 
A05AX03;Cyclobutyrol;;;1;0;0;A05AX;2;is part of;is parent of;;
A05AX07;Fenipentol;;;1;0;0;A05AX;2;is part of;is parent of;;
A05AX08;Glyceroltrinitrat;;;1;0;0;A05AX;2;is part of;is parent of;;
A05AX09;Febuprol;;;1;0;0;A05AX;2;is part of;is parent of;;
A05AX50;Andere Mittel zur Gallentherapie, Kombinationen;;;1;0;0;A05AX;2;is part of;is parent of;;
A05B;LEBERTHERAPIE, LIPOTROPE SUBSTANZEN;;;1;0;0;A05;2;is part of;is parent of;;
A05BA;Lebertherapie;;;1;0;0;A05B;2;is part of;is parent of;;
A05BA01;Argininglutamat;;;1;0;0;A05BA;2;is part of;is parent of;;
A05BA04;Citiolon;;;1;0;0;A05BA;2;is part of;is parent of;;
A05BA05;Epomediol;;;1;0;0;A05BA;2;is part of;is parent of;;
A05BA06;Ornithinoxoglurat;;;1;0;0;A05BA;2;is part of;is parent of;;
A05BA07;Tidiacicarginin;;;1;0;0;A05BA;2;is part of;is parent of;;
A05BA08;Glycyrrhizinsäure;;;1;0;0;A05BA;2;is part of;is parent of;;
A05BA09;Methionin und N-Acetylmethionin;;;1;0;0;A05BA;2;is part of;is parent of;;
A05BA10;Cholin;;;1;0;0;A05BA;2;is part of;is parent of;;
A05BA12;Myo-Inositol;;;1;0;0;A05BA;2;is part of;is parent of;;
A05BA17;Ornithinaspartat;;;1;0;0;A05BA;2;is part of;is parent of;;
A05BA18;Cianidanol;;;1;0;0;A05BA;2;is part of;is parent of;;
A05BA50;Andere Lebertherapeutika, Kombinationen;;;1;0;0;A05BA;2;is part of;is parent of;;
A05BA60;Cholin, Kombinationen;;;1;0;0;A05BA;2;is part of;is parent of;;
A05BA61;Betain, Kombinationen;;;1;0;0;A05BA;2;is part of;is parent of;;
A05BA63;Cyanocobalamin, Kombinationen;;;1;0;0;A05BA;2;is part of;is parent of;;
A05BA66;Leucin, Kombinationen;;;1;0;0;A05BA;2;is part of;is parent of;;
A05BA67;Ornithinaspartat, Kombinationen;;;1;0;0;A05BA;2;is part of;is parent of;;
A05BA71;Laevulose, Kombinationen;;;1;0;0;A05BA;2;is part of;is parent of;;
A05BH;Homöopathische und anthroposophische Mittel zur Lebertherapie;;;1;0;0;A05B;2;is part of;is parent of;;
A05BH01;Mariendistelfrüchte;;;1;0;0;A05BH;2;is part of;is parent of;;
A05BH10;Verschiedene;;;1;0;0;A05BH;2;is part of;is parent of;;
A05BH20;Kombinationen;;;1;0;0;A05BH;2;is part of;is parent of;;
A05BP;Pflanzliche Mittel zur Lebertherapie;;;1;0;0;A05B;2;is part of;is parent of;;
A05BP01;Mariendistelfrüchte**;;;1;0;0;A05BP;2;is part of;is parent of;;13,5 g O Droge; 0,3 g O bezogen auf Silymarin 
A05BP02;Phospholipide;;;1;0;0;A05BP;2;is part of;is parent of;;
A05BP51;Mariendistelfrüchte, Kombinationen;;;1;0;0;A05BP;2;is part of;is parent of;;
A05C;MITTEL ZUR GALLENTHERAPIE UND LIPOTROPE SUBSTANZEN IN KOMBINATION;;;1;0;0;A05;2;is part of;is parent of;;
A06;MITTEL GEGEN OBSTIPATION;;;1;0;0;A;2;is part of;is parent of;;
A06A;MITTEL GEGEN OBSTIPATION;;;1;0;0;A06;2;is part of;is parent of;;
A06AA;Gleitmittel, Emollientia;;;1;0;0;A06A;2;is part of;is parent of;;
A06AA01;Dickflüssiges Paraffin;;;1;0;0;A06AA;2;is part of;is parent of;;15 g O
A06AA02;Docusat-Natrium;;;1;0;0;A06AA;2;is part of;is parent of;;0,15 g O
A06AA03;Dünnflüssiges Paraffin;;;1;0;0;A06AA;2;is part of;is parent of;;
A06AA51;Dickflüssiges Paraffin, Kombinationen;;;1;0;0;A06AA;2;is part of;is parent of;;
A06AB;Kontaktlaxanzien;;;1;0;0;A06A;2;is part of;is parent of;;
A06AB01;Oxyphenisatin;;;1;0;0;A06AB;2;is part of;is parent of;;10 mg O
A06AB02;Bisacodyl;;;1;0;0;A06AB;2;is part of;is parent of;;10 mg O,R
A06AB03;Dantron;;;1;0;0;A06AB;2;is part of;is parent of;;50 mg O
A06AB04;Phenolphthalein;;;1;0;0;A06AB;2;is part of;is parent of;;0,2 g O
A06AB05;Rizinusöl;;;1;0;0;A06AB;2;is part of;is parent of;;20 g O
A06AB06;Sennoside;;;1;0;0;A06AB;2;is part of;is parent of;;
A06AB07;Cascara;;;1;0;0;A06AB;2;is part of;is parent of;;
A06AB08;Natriumpicosulfat;;;1;0;0;A06AB;2;is part of;is parent of;;5 mg O
A06AB09;Bisoxatin;;;1;0;0;A06AB;2;is part of;is parent of;;0,12 g O
A06AB10;Koloquinthen;;;1;0;0;A06AB;2;is part of;is parent of;;0,3 g O Droge 
A06AB13;Aloe;;;1;0;0;A06AB;2;is part of;is parent of;;
A06AB20;Kontaktlaxanzien in Kombination;;;1;0;0;A06AB;2;is part of;is parent of;;
A06AB30;Kontaktlaxanzien in Kombination mit Belladonna-Alkaloiden;;;1;0;0;A06AB;2;is part of;is parent of;;
A06AB52;Bisacodyl, Kombinationen;;;1;0;0;A06AB;2;is part of;is parent of;;
A06AB53;Dantron, Kombinationen;;;1;0;0;A06AB;2;is part of;is parent of;;
A06AB56;Sennoside, Kombinationen;;;1;0;0;A06AB;2;is part of;is parent of;;
A06AB57;Cascara, Kombinationen;;;1;0;0;A06AB;2;is part of;is parent of;;
A06AB58;Natriumpicosulfat, Kombinationen;;;1;0;0;A06AB;2;is part of;is parent of;;
A06AB59;Bisoxatin, Kombinationen;;;1;0;0;A06AB;2;is part of;is parent of;;
A06AB60;Koloquinthen, Kombinationen;;;1;0;0;A06AB;2;is part of;is parent of;;
A06AB63;Aloe, Kombinationen;;;1;0;0;A06AB;2;is part of;is parent of;;
A06AC;Quellmittel;;;1;0;0;A06A;2;is part of;is parent of;;
A06AC01;Ispaghula (Flohsamen);;;1;0;0;A06AC;2;is part of;is parent of;;7 g O
A06AC02;Ethulose;;;1;0;0;A06AC;2;is part of;is parent of;;3 g O
A06AC03;Sterculia;;;1;0;0;A06AC;2;is part of;is parent of;;8 g O
A06AC05;Leinsamen;;;1;0;0;A06AC;2;is part of;is parent of;;
A06AC06;Methylcellulose;;;1;0;0;A06AC;2;is part of;is parent of;;2 g O
A06AC07;Triticum (Weizenkleie);;;1;0;0;A06AC;2;is part of;is parent of;;10 g O
A06AC08;Polycarbophil-Calcium;;;1;0;0;A06AC;2;is part of;is parent of;;2,5 g O
A06AC51;Ispaghula, Kombinationen;;;1;0;0;A06AC;2;is part of;is parent of;;
A06AC53;Sterculia, Kombinationen;;;1;0;0;A06AC;2;is part of;is parent of;;
A06AC55;Leinsamen, Kombinationen;;;1;0;0;A06AC;2;is part of;is parent of;;
A06AC59;Bassorin, Kombinationen;;;1;0;0;A06AC;2;is part of;is parent of;;
A06AD;Osmotisch wirkende Laxanzien;;;1;0;0;A06A;2;is part of;is parent of;;
A06AD01;Magnesiumcarbonat;;;1;0;0;A06AD;2;is part of;is parent of;;7 g O
A06AD02;Magnesiumoxid;;;1;0;0;A06AD;2;is part of;is parent of;;7 g O
A06AD03;Magnesiumperoxid;;;1;0;0;A06AD;2;is part of;is parent of;;
A06AD04;Magnesiumsulfat;;;1;0;0;A06AD;2;is part of;is parent of;;7 g O
A06AD10;Mineralsalze in Kombination;;;1;0;0;A06AD;2;is part of;is parent of;;
A06AD11;Lactulose;;;1;0;0;A06AD;2;is part of;is parent of;;12,5 g O 
A06AD12;Lactitol;;;1;0;0;A06AD;2;is part of;is parent of;;10 g O
A06AD13;Natriumsulfat;;;1;0;0;A06AD;2;is part of;is parent of;;
A06AD14;Pentaerythrityl;;;1;0;0;A06AD;2;is part of;is parent of;;
A06AD15;Macrogol;;;1;0;0;A06AD;2;is part of;is parent of;;10 g O
A06AD16;Mannitol;;;1;0;0;A06AD;2;is part of;is parent of;;
A06AD17;Natriumphosphat;;;1;0;0;A06AD;2;is part of;is parent of;;50 g O
A06AD18;Sorbitol;;;1;0;0;A06AD;2;is part of;is parent of;;10 g O
A06AD19;Magnesiumcitrat;;;1;0;0;A06AD;2;is part of;is parent of;;
A06AD21;Natriumtartrat;;;1;0;0;A06AD;2;is part of;is parent of;;
A06AD61;Lactulose, Kombinationen;;;1;0;0;A06AD;2;is part of;is parent of;;
A06AD65;Macrogol, Kombinationen;;;1;0;0;A06AD;2;is part of;is parent of;;Standarddosis: 2 Applikationsformen O 
A06AG;Klysmen;;;1;0;0;A06A;2;is part of;is parent of;;
A06AG01;Natriumphosphat;;;1;0;0;A06AG;2;is part of;is parent of;;Standarddosis: 1 Klysma 
A06AG02;Bisacodyl;;;1;0;0;A06AG;2;is part of;is parent of;;Standarddosis: 1 Klysma 
A06AG03;Dantron, inkl. Kombinationen;;;1;0;0;A06AG;2;is part of;is parent of;;Standarddosis: 1 Klysma 
A06AG04;Glycerol;;;1;0;0;A06AG;2;is part of;is parent of;;Standarddosis: 1 Klysma 
A06AG06;Öl;;;1;0;0;A06AG;2;is part of;is parent of;;Standarddosis: 1 Klysma 
A06AG07;Sorbitol;;;1;0;0;A06AG;2;is part of;is parent of;;Standarddosis: 1 Klysma 
A06AG10;Docusat-Natrium, inkl. Kombinationen;;;1;0;0;A06AG;2;is part of;is parent of;;Standarddosis: 1 Klysma 
A06AG11;Laurylsulfat, inkl. Kombinationen;;;1;0;0;A06AG;2;is part of;is parent of;;Standarddosis: 1 Klysma 
A06AG20;Kombinationen;;;1;0;0;A06AG;2;is part of;is parent of;;Standarddosis: 1 Klysma 
A06AH;Periphere Opioidrezeptor-Antagonisten;;;1;0;0;A06A;2;is part of;is parent of;;
A06AH01;Methylnaltrexon bromid;;;1;0;0;A06AH;2;is part of;is parent of;;6 mg P
A06AH02;Alvimopan;;;1;0;0;A06AH;2;is part of;is parent of;;
A06AH03;Naloxegol;;;1;0;0;A06AH;2;is part of;is parent of;;
A06AX;Andere Mittel gegen Obstipation;;;1;0;0;A06A;2;is part of;is parent of;;
A06AX01;Glycerol;;;1;0;0;A06AX;2;is part of;is parent of;;2 g R 
A06AX02;Kohlendioxid freisetzende Mittel;;;1;0;0;A06AX;2;is part of;is parent of;;
A06AX03;Lubiproston;;;1;0;0;A06AX;2;is part of;is parent of;;
A06AX04;Linaclotid;;;1;0;0;A06AX;2;is part of;is parent of;;0,29 mg O 
A06AX05;Prucaloprid;;;1;0;0;A06AX;2;is part of;is parent of;;2 mg O
A06AX06;Tegaserod;;;1;0;0;A06AX;2;is part of;is parent of;;12 mg O
A07;ANTIDIARRHOIKA UND INTESTINALE ANTIPHLOGISTIKA/ANTIINFEKTIVA;;;1;0;0;A;2;is part of;is parent of;;
A07A;INTESTINALE ANTIINFEKTIVA;;;1;0;0;A07;2;is part of;is parent of;;
A07AA;Antibiotika;;;1;0;0;A07A;2;is part of;is parent of;;
A07AA01;Neomycin;;;1;0;0;A07AA;2;is part of;is parent of;;5 g O
A07AA02;Nystatin;;;1;0;0;A07AA;2;is part of;is parent of;;1,5 MIO E O
A07AA03;Natamycin;;;1;0;0;A07AA;2;is part of;is parent of;;0,3 g O
A07AA04;Streptomycin;;;1;0;0;A07AA;2;is part of;is parent of;;
A07AA05;Polymyxin B;;;1;0;0;A07AA;2;is part of;is parent of;;3 MIO E O
A07AA06;Paromomycin;;;1;0;0;A07AA;2;is part of;is parent of;;3 g O
A07AA07;Amphotericin B;;;1;0;0;A07AA;2;is part of;is parent of;;0,4 g O
A07AA08;Kanamycin;;;1;0;0;A07AA;2;is part of;is parent of;;
A07AA09;Vancomycin;;;1;0;0;A07AA;2;is part of;is parent of;;2 g O
A07AA10;Colistin;;;1;0;0;A07AA;2;is part of;is parent of;;
A07AA11;Rifaximin;;;1;0;0;A07AA;2;is part of;is parent of;;0,6 g O
A07AA12;Fidaxomicin;;;1;0;0;A07AA;2;is part of;is parent of;;0,4 g O
A07AA51;Neomycin, Kombinationen;;;1;0;0;A07AA;2;is part of;is parent of;;
A07AA54;Streptomycin, Kombinationen;;;1;0;0;A07AA;2;is part of;is parent of;;
A07AB;Sulfonamide;;;1;0;0;A07A;2;is part of;is parent of;;
A07AB02;Phthalylsulfathiazol;;;1;0;0;A07AB;2;is part of;is parent of;;9 g O
A07AB03;Sulfaguanidin;;;1;0;0;A07AB;2;is part of;is parent of;;4 g O
A07AB04;Succinylsulfathiazol;;;1;0;0;A07AB;2;is part of;is parent of;;
A07AB06;Sulfaguanol;;;1;0;0;A07AB;2;is part of;is parent of;;
A07AB50;Andere Sulfonamide, Kombinationen;;;1;0;0;A07AB;2;is part of;is parent of;;
